chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1602532486,2020-10-12T19:54:46Z,9A1AYZ-10,9A1AYZ-10,34(15/5),1,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602532504,2020-10-12T19:55:04Z,9A1AYZ-11,9A1AYZ-11,31(13/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602532509,2020-10-12T19:55:09Z,9A1AYZ-11,9A1AYZ-11,34(14/5),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 3.1C / 14.0V
0,1602532661,2020-10-12T19:57:41Z,S56JCH-10,9A7KXP-4?,32(12/5),1,T,S56JCH-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Seq=244, A1=142, A2=107, A3=0, A4=68, A5=65, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602532759,2020-10-12T19:59:19Z,E79VTR-11,9A1AYZ-10,34(16/6),0,!,E79VTR-11,/#,44.292833,17.636500,,,,145.675,,,Open Track,,," 13.2V 21C APRS DIGI i 145.675MHz (-0.6MHz) R3,Radio Klub Elzas"
0,1602532759,2020-10-12T19:59:19Z,E79VTR-11,9A1AYZ-10,33(14/6),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=100, A1=528, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602532765,2020-10-12T19:59:25Z,9A7KXP-1,9A1AYZ-10,32(15/5),1,!,9A7KXP-1,/7,45.899333,15.947333,,,,,,,Open Track,,, 12.3V 30C APRS DIGI VIDIKOVAC-SLJEME asl 1035m  CRLNet.077
0,1602532765,2020-10-12T19:59:25Z,9A7KXP-1,9A1AYZ-10,33(15/6),0,T,9A7KXP-1,/a,,,,,,,,,Open Track,,"Seq=47, A1=496, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602532768,2020-10-12T19:59:28Z,9A7KXP-1,9A7KXP-4,27(10/5),1,T,9A7KXP-1,/a,,,,,,,,,Open Track,,"Seq=47, A1=496, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602532799,2020-10-12T19:59:59Z,9A1AYZ-11,9A1AYZ-11,37(14/5),0,T,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"JAPETIC 5' Stats.: Seq=18, Rx10m=179 Pkt, Rx1h=1350 Pkt, Dg10m=0 Pkt, DgR=0.001 Pcnt, Temp=3.0 C, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1602532802,2020-10-12T20:00:02Z,9A1AYZ-12,9A1AYZ-10,30(13/6),0,T,9A1AYZ-12,/j,,,,,,,,,Open Track,,"Seq=39, A1=484, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602532974,2020-10-12T20:02:54Z,9A7KXP-12,9A7KXP-4?,28(12/5),0,T,9A7KXP-12,/j,,,,,,,,,Open Track,,"Seq=35, A1=119, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602533175,2020-10-12T20:06:15Z,9A7KXP-3,9A1AYZ-10,32(15/5),0,!,9A7KXP-3,/6,45.853333,16.279333,,,,,,,SQ3PLX http://microsat.com.pl/,,,  Solarna telemetrija klijeti- Igate i APRS Digi W1 CRLNet.073
0,1602533541,2020-10-12T20:12:21Z,9A7KXP-10,9A1AYZ-10,32(15/5),1,},9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,
0,1602533560,2020-10-12T20:12:40Z,9A1AYZ-10,9A1AYZ-10,35(15/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602533669,2020-10-12T20:14:29Z,9A7KXP-10,9A1AYZ-10,34(14/6),0,>,9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,"Windows 10,Kenwood tm-v71,10W,antena MA-1500"
0,1602533676,2020-10-12T20:14:36Z,9A7KXP-10,9A1AYZ-10,32(15/5),0,<,9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=103,LOC_CNT=60"
0,1602533959,2020-10-12T20:19:19Z,9A7KXP-3,9A1AYZ-10,37(15/5),0,>,9A7KXP-3,/f,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - WX3IN1 Plus 2.0 - v1.13 - 5.3C - 12.1V
0,1602533988,2020-10-12T20:19:48Z,E79VTR-11,9A1AYZ-10,34(16/6),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=101, A1=528, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602534005,2020-10-12T20:20:05Z,9A1BTU-1,WIDE,32(16/5),0,!,9A1BTU-1,/#,45.302500,17.699500,,,,,,,UIdigi,,,"/(JN85UH, Laze-UIDIGI1.93 5w )1"
0,1602534121,2020-10-12T20:22:01Z,9A7KXP-4,9A1AYZ-10,32(15/5),0,T,9A7KXP-4,/b,,,,,,,,,Open Track,,"Seq=19, A1=0, A2=125, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602534248,2020-10-12T20:24:08Z,9A1AYZ-11,9A1AYZ-11,41(14/5),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 3.1C / 14.0V
0,1602534570,2020-10-12T20:29:30Z,9A1AYZ-10,9A1AYZ-10,32(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602534684,2020-10-12T20:31:24Z,9A1AYZ-12,9A1AYZ-10,32(16/5),0,!,9A1AYZ-12,/5,44.828000,14.992833,,,,,,,Open Track,,, 12.0V -2C Solarni APRS Digi-Velebitska Pljesivica asl 1656m CRLNet111
0,1602534685,2020-10-12T20:31:25Z,9A1AYZ-12,9A1AYZ-10,32(14/6),1,T,9A1AYZ-12,/j,,,,,,,,,Open Track,,"Seq=40, A1=484, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602534917,2020-10-12T20:35:17Z,9A7KXP-3,9A1AYZ-10,32(15/5),0,!,9A7KXP-3,/6,45.853333,16.279333,,,,,,,SQ3PLX http://microsat.com.pl/,,,  Solarna telemetrija klijeti- Igate i APRS Digi W1 CRLNet.073
0,1602535167,2020-10-12T20:39:27Z,S5YKO-2,WIDE,39(16/5),0,i,S5YKO-2,/U,,,,,,,,,UIdigi,,,
0,1602535190,2020-10-12T20:39:50Z,9A1BTU-1,WIDE,32(16/6),0,!,9A1BTU-1,/#,45.302500,17.699500,,,,,,,UIdigi,,,"/(JN85UH, Laze-UIDIGI1.93 5w )1"
0,1602535213,2020-10-12T20:40:13Z,E79VTR-11,9A1AYZ-10,33(16/5),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=102, A1=529, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602535265,2020-10-12T20:41:05Z,9A7KXP-1,9A1AYZ-10,30(13/6),0,T,9A7KXP-1,/a,,,,,,,,,Open Track,,"Seq=48, A1=495, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602535453,2020-10-12T20:44:13Z,9A1AYZ-11,9A1AYZ-11,49(14/6),0,C,9A1AYZ-11,/O,,,,,,,,,,,,
0,1602535498,2020-10-12T20:44:58Z,9A1AYZ-11,9A1AYZ-11,43(12/6),0,T,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"JAPETIC 5' Stats.: Seq=28, Rx10m=189 Pkt, Rx1h=1270 Pkt, Dg10m=0 Pkt, DgR=0.001 Pcnt, Temp=3.0 C, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1602535555,2020-10-12T20:45:55Z,9A1AYZ-10,9A1AYZ-10,32(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602535640,2020-10-12T20:47:20Z,9A7KXP-3,9A1AYZ-10,34(15/5),0,>,9A7KXP-3,/f,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - WX3IN1 Plus 2.0 - v1.13 - 5.2C - 12.1V
0,1602535984,2020-10-12T20:53:04Z,9A1AYZ-11,9A1AYZ-11,53(14/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602535988,2020-10-12T20:53:08Z,9A1AYZ-11,9A1AYZ-11,37(13/5),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 3.0C / 14.0V
0,1602536441,2020-10-12T21:00:41Z,E79VTR-11,9A1AYZ-10,31(16/5),0,!,E79VTR-11,/#,44.292833,17.636500,,,,145.675,,,Open Track,,," 13.1V 21C APRS DIGI i 145.675MHz (-0.6MHz) R3,Radio Klub Elzas"
0,1602536441,2020-10-12T21:00:41Z,E79VTR-11,9A1AYZ-10,31(15/5),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=103, A1=527, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602536540,2020-10-12T21:02:20Z,9A1AYZ-10,9A1AYZ-10,31(16/6),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602536541,2020-10-12T21:02:21Z,9A1AYZ-12,9A1AYZ-10,33(16/5),0,!,9A1AYZ-12,/5,44.828000,14.992833,,,,,,,Open Track,,, 12.4V -6C Solarni APRS Digi-Velebitska Pljesivica asl 1656m CRLNet111
0,1602536541,2020-10-12T21:02:21Z,9A1AYZ-12,9A1AYZ-10,34(16/6),0,T,9A1AYZ-12,/j,,,,,,,,,Open Track,,"Seq=41, A1=497, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602536572,2020-10-12T21:02:52Z,9A7KXP-4,9A1AYZ-10,34(16/5),0,!,9A7KXP-4,/3,45.778833,16.062000,,,,,,,Open Track,,, 00.0V 7C APRS Digi Zagreb CRLNet.076
0,1602536573,2020-10-12T21:02:53Z,9A7KXP-4,9A1AYZ-10,34(16/6),0,T,9A7KXP-4,/b,,,,,,,,,Open Track,,"Seq=20, A1=0, A2=124, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602536659,2020-10-12T21:04:19Z,9A7KXP-3,9A1AYZ-10,30(15/5),0,!,9A7KXP-3,/6,45.853333,16.279333,,,,,,,SQ3PLX http://microsat.com.pl/,,,  Solarna telemetrija klijeti- Igate i APRS Digi W1 CRLNet.073
0,1602537278,2020-10-12T21:14:38Z,9A7KXP-10,9A1AYZ-10,33(16/6),0,<,9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=103,LOC_CNT=53"
0,1602537638,2020-10-12T21:20:38Z,S59GCD-12,RELAY,32(15/5),0,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602537670,2020-10-12T21:21:10Z,E79VTR-11,9A1AYZ-10,33(16/6),0,!,E79VTR-11,/#,44.292833,17.636500,,,,145.675,,,Open Track,,," 13.1V 22C APRS DIGI i 145.675MHz (-0.6MHz) R3,Radio Klub Elzas"
0,1602537670,2020-10-12T21:21:10Z,E79VTR-11,9A1AYZ-10,32(15/6),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=104, A1=528, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602537724,2020-10-12T21:22:04Z,9A1AYZ-11,9A1AYZ-11,29(14/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602537727,2020-10-12T21:22:07Z,9A1AYZ-11,9A1AYZ-10,35(15/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602537729,2020-10-12T21:22:09Z,9A1AYZ-11,9A1AYZ-11,29(13/6),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 3.0C / 14.0V
0,1602537739,2020-10-12T21:22:19Z,9A1AYZ-10,9A1AYZ-10,32(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602537759,2020-10-12T21:22:39Z,9A7KXP-1,9A1AYZ-10,32(15/5),0,!,9A7KXP-1,/7,45.899333,15.947333,,,,,,,Open Track,,, 12.3V 26C APRS DIGI VIDIKOVAC-SLJEME asl 1035m  CRLNet.077
0,1602537759,2020-10-12T21:22:39Z,9A7KXP-1,9A1AYZ-10,31(15/5),0,T,9A7KXP-1,/a,,,,,,,,,Open Track,,"Seq=49, A1=496, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602538200,2020-10-12T21:30:00Z,9A1AYZ-11,9A1AYZ-11,35(13/5),0,T,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"JAPETIC 5' Stats.: Seq=38, Rx10m=181 Pkt, Rx1h=1190 Pkt, Dg10m=0 Pkt, DgR=0.001 Pcnt, Temp=2.5 C, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1602538416,2020-10-12T21:33:36Z,9A1AYZ-12,9A1AYZ-10,31(14/5),0,!,9A1AYZ-12,/5,44.828000,14.992833,,,,,,,Open Track,,, 12.3V -1C Solarni APRS Digi-Velebitska Pljesivica asl 1656m CRLNet111
0,1602538417,2020-10-12T21:33:37Z,9A1AYZ-12,9A1AYZ-10,33(16/5),0,T,9A1AYZ-12,/j,,,,,,,,,Open Track,,"Seq=42, A1=494, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602538610,2020-10-12T21:36:50Z,S59DXX-2,WIDE,34(16/5),0,!,S59DXX-2,/#,46.516833,15.593667,,,,,,,Experimental,,,/APRS DIGI Mt. POHORJE-925 m ASL (1.8) 2
0,1602538719,2020-10-12T21:38:39Z,9A1AYZ-10,9A1AYZ-10,32(16/6),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602538775,2020-10-12T21:39:35Z,S5YKO-2,WIDE,32(16/6),0,i,S5YKO-2,/U,,,,,,,,,UIdigi,,,
0,1602538836,2020-10-12T21:40:36Z,S59GCD-12,RELAY,31(15/6),0,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602538903,2020-10-12T21:41:43Z,E79VTR-11,9A1AYZ-10,34(16/5),0,!,E79VTR-11,/#,44.292833,17.636500,,,,145.675,,,Open Track,,," 13.1V 22C APRS DIGI i 145.675MHz (-0.6MHz) R3,Radio Klub Elzas"
0,1602538903,2020-10-12T21:41:43Z,E79VTR-11,9A1AYZ-10,34(16/6),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=105, A1=529, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602539002,2020-10-12T21:43:22Z,9A7KXP-3,9A1AYZ-10,32(16/5),0,>,9A7KXP-3,/f,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - WX3IN1 Plus 2.0 - v1.13 - 5.1C - 12.1V
0,1602539029,2020-10-12T21:43:49Z,9A7KXP-4,9A1AYZ-10,31(16/5),0,!,9A7KXP-4,/3,45.778833,16.062000,,,,,,,Open Track,,, 00.0V 6C APRS Digi Zagreb CRLNet.076
0,1602539030,2020-10-12T21:43:50Z,9A7KXP-4,9A1AYZ-10,31(15/5),0,T,9A7KXP-4,/b,,,,,,,,,Open Track,,"Seq=21, A1=0, A2=125, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602539044,2020-10-12T21:44:04Z,9A7KXP-10,9A1AYZ-10,31(15/6),0,=,9A7KXP-10,/Z,45.829833,16.292500,,,,,,,UIview 32 bit apps,,,APRS Poruke  i upravljanje {UIV32N}
0,1602539463,2020-10-12T21:51:03Z,9A1AYZ-11,9A1AYZ-11,33(14/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602539466,2020-10-12T21:51:06Z,9A1AYZ-11,9A1AYZ-10,34(16/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602539469,2020-10-12T21:51:09Z,9A1AYZ-11,9A1AYZ-11,29(13/6),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 2.8C / 14.0V
0,1602539699,2020-10-12T21:54:59Z,9A1AYZ-10,9A1AYZ-10,32(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602540039,2020-10-12T22:00:39Z,S59GCD-12,RELAY,33(16/5),0,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602540127,2020-10-12T22:02:07Z,E79VTR-11,9A1AYZ-10,32(16/5),0,!,E79VTR-11,/#,44.292833,17.636500,,,,145.675,,,Open Track,,," 13.1V 21C APRS DIGI i 145.675MHz (-0.6MHz) R3,Radio Klub Elzas"
0,1602540127,2020-10-12T22:02:07Z,E79VTR-11,9A1AYZ-10,32(16/5),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=106, A1=528, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602540248,2020-10-12T22:04:08Z,9A7KXP-1,9A1AYZ-10,32(15/6),0,!,9A7KXP-1,/7,45.899333,15.947333,,,,,,,Open Track,,, 12.3V 27C APRS DIGI VIDIKOVAC-SLJEME asl 1035m  CRLNet.077
0,1602540249,2020-10-12T22:04:09Z,9A7KXP-1,9A1AYZ-10,32(16/6),0,T,9A7KXP-1,/a,,,,,,,,,Open Track,,"Seq=50, A1=495, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602540291,2020-10-12T22:04:51Z,9A1BTU-1,WIDE,34(16/5),0,!,9A1BTU-1,/#,45.302500,17.699500,,,,,,,UIdigi,,,"/(JN85UH, Laze-UIDIGI1.93 5w )1"
0,1602540864,2020-10-12T22:14:24Z,9A7KXP-10,9A1AYZ-10,33(16/5),0,>,9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,"Windows 10,Kenwood tm-v71,10W,antena MA-1500"
0,1602540876,2020-10-12T22:14:36Z,9A7KXP-10,9A1AYZ-10,31(15/6),0,<,9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=104,LOC_CNT=52"
0,1602540879,2020-10-12T22:14:39Z,9A1AYZ-10,9A1AYZ-10,36(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602541191,2020-10-12T22:19:51Z,9A1BTU-1,WIDE,33(17/6),0,!,9A1BTU-1,/#,45.302500,17.699500,,,,,,,UIdigi,,,"/(JN85UH, Laze-UIDIGI1.93 5w )1"
0,1602541203,2020-10-12T22:20:03Z,9A1AYZ-11,9A1AYZ-11,32(14/5),1,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602541205,2020-10-12T22:20:05Z,9A1AYZ-11,9A1AYZ-10,32(16/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602541208,2020-10-12T22:20:08Z,9A1AYZ-11,9A1AYZ-11,43(13/6),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 2.8C / 14.0V
0,1602541236,2020-10-12T22:20:36Z,S59GCD-12,RELAY,33(16/6),0,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602541349,2020-10-12T22:22:29Z,E79VTR-11,9A1AYZ-10,32(15/5),0,!,E79VTR-11,/#,44.292833,17.636500,,,,145.675,,,Open Track,,," 13.2V 20C APRS DIGI i 145.675MHz (-0.6MHz) R3,Radio Klub Elzas"
0,1602541350,2020-10-12T22:22:30Z,E79VTR-11,9A1AYZ-10,31(16/6),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=107, A1=529, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602541466,2020-10-12T22:24:26Z,9A7KXP-4,9A1AYZ-10,31(16/6),0,!,9A7KXP-4,/3,45.778833,16.062000,,,,,,,Open Track,,, 00.0V 6C APRS Digi Zagreb CRLNet.076
0,1602541467,2020-10-12T22:24:27Z,9A7KXP-4,9A1AYZ-10,33(15/5),0,T,9A7KXP-4,/b,,,,,,,,,Open Track,,"Seq=22, A1=0, A2=125, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602541883,2020-10-12T22:31:23Z,9A7KXP-3,9A1AYZ-10,33(16/6),0,!,9A7KXP-3,/6,45.853333,16.279333,,,,,,,SQ3PLX http://microsat.com.pl/,,,  Solarna telemetrija klijeti- Igate i APRS Digi W1 CRLNet.073
0,1602541933,2020-10-12T22:32:13Z,9A1AYZ-10,9A1AYZ-10,30(15/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602542217,2020-10-12T22:36:57Z,S59DXX-2,WIDE,31(14/5),0,!,S59DXX-2,/#,46.516833,15.593667,,,,,,,Experimental,,,/APRS DIGI Mt. POHORJE-925 m ASL (1.8) 2
0,1602542438,2020-10-12T22:40:38Z,S59DXX-2,WIDE,32(14/5),0,!,S59DXX-2,/#,46.516833,15.593667,,,,,,,Experimental,,,/APRS DIGI Mt. POHORJE-925 m ASL (1.8) 3
0,1602542439,2020-10-12T22:40:39Z,S59GCD-12,RELAY,33(16/5),0,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602542575,2020-10-12T22:42:55Z,E79VTR-11,9A1AYZ-10,32(15/5),0,!,E79VTR-11,/#,44.292833,17.636500,,,,145.675,,,Open Track,,," 13.1V 20C APRS DIGI i 145.675MHz (-0.6MHz) R3,Radio Klub Elzas"
0,1602542575,2020-10-12T22:42:55Z,E79VTR-11,9A1AYZ-10,34(16/6),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=108, A1=528, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602542645,2020-10-12T22:44:05Z,9A7KXP-10,9A1AYZ-10,32(16/5),0,=,9A7KXP-10,/Z,45.829833,16.292500,,,,,,,UIview 32 bit apps,,,APRS Poruke  i upravljanje {UIV32N}
0,1602542889,2020-10-12T22:48:09Z,9A1AYZ-10,9A1AYZ-10,33(16/6),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602542944,2020-10-12T22:49:04Z,9A1AYZ-11,9A1AYZ-11,42(14/6),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602542949,2020-10-12T22:49:09Z,9A1AYZ-11,9A1AYZ-11,43(14/5),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 2.7C / 14.0V
0,1602543638,2020-10-12T23:00:38Z,S59GCD-12,RELAY,32(16/5),0,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602543904,2020-10-12T23:05:04Z,9A7KXP-4,9A1AYZ-10,33(15/5),0,!,9A7KXP-4,/3,45.778833,16.062000,,,,,,,Open Track,,, 00.0V 6C APRS Digi Zagreb CRLNet.076
0,1602543905,2020-10-12T23:05:05Z,9A7KXP-4,9A1AYZ-10,33(16/6),0,T,9A7KXP-4,/b,,,,,,,,,Open Track,,"Seq=23, A1=0, A2=124, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602544020,2020-10-12T23:07:00Z,S59DXX-2,WIDE,32(14/6),0,!,S59DXX-2,/#,46.516833,15.593667,,,,,,,Experimental,,,/APRS DIGI Mt. POHORJE-925 m ASL (1.8) 2
0,1602544054,2020-10-12T23:07:34Z,9A1AYZ-10,9A1AYZ-10,32(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602544465,2020-10-12T23:14:25Z,9A7KXP-10,9A1AYZ-10,31(15/6),0,>,9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,"Windows 10,Kenwood tm-v71,10W,antena MA-1500"
